Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,sentiment,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years
0,64,1,28.0,1,0,38111.0,26.0,63,0,0,False,False
1,78,1,19.0,0,1,38803.0,26.0,26,0,0,False,False
0,24,1,36.0,0,1,34176.0,152.0,79,0,0,True,False
1,26,1,35.0,1,0,28489.0,152.0,84,0,0,True,False
0,24,1,47.0,1,0,28218.0,152.0,90,0,0,True,False
1,30,1,18.0,0,1,28992.0,131.0,19,0,0,False,False
0,24,1,25.0,0,0,2630.0,152.0,102,0,0,True,False
0,65,1,29.0,0,1,23534.0,124.0,141,1,1,False,False
0,27,1,11.0,1,0,28217.0,152.0,262,0,0,True,False
0,42,1,45.0,0,1,24316.0,124.0,190,0,0,False,False
0,25,1,7.0,1,0,2630.0,160.0,294,0,0,True,False
1,24,1,6.0,1,0,19420.0,152.0,256,0,0,True,False
0,54,1,46.0,1,0,2630.0,21.0,250,0,0,False,False
0,49,1,28.0,0,0,41754.0,26.0,203,0,0,False,False
0,26,1,28.0,1,0,40028.0,124.0,36,0,0,False,False
1,46,1,28.0,0,1,40484.0,26.0,54,1,1,False,False
1,44,1,28.0,0,1,48604.0,26.0,47,0,0,False,True
1,37,1,46.0,0,1,2630.0,160.0,33,0,0,False,False
1,40,1,28.0,1,0,2630.0,124.0,209,0,0,False,False
0,26,1,28.0,1,0,18916.0,152.0,105,0,0,True,False
0,48,1,8.0,0,0,2630.0,124.0,31,0,0,False,False
1,22,1,35.0,1,0,49422.0,152.0,276,0,0,True,False
1,33,1,8.0,0,1,41618.0,154.0,144,1,1,True,False
1,47,1,6.0,0,1,2630.0,156.0,285,1,1,False,False
0,59,1,15.0,0,1,36303.0,14.0,50,0,0,False,False
1,21,1,33.0,1,0,28692.0,152.0,65,0,0,True,False
1,22,1,2.0,0,1,27457.0,152.0,167,0,0,True,False
1,68,1,46.0,0,1,31161.0,157.0,240,0,0,False,False
1,38,1,28.0,0,1,2630.0,157.0,192,1,1,False,False
0,48,1,28.0,0,1,45920.0,124.0,116,0,0,False,False
0,25,1,28.0,0,0,34424.0,152.0,59,0,0,True,False
0,23,1,20.0,0,1,2630.0,152.0,89,0,0,True,False
0,27,1,8.0,1,0,38439.0,160.0,209,0,0,True,False
0,60,1,3.0,1,0,2630.0,124.0,252,0,0,False,False
1,24,1,29.0,1,1,2630.0,152.0,282,0,0,True,False
0,60,1,9.0,1,0,2630.0,26.0,270,0,0,False,False
1,41,1,38.0,0,1,31089.0,124.0,240,0,0,False,False
1,23,1,7.0,1,0,37691.0,152.0,149,0,0,True,False
0,64,1,8.0,0,1,2630.0,30.0,279,0,0,False,False
0,47,1,41.0,0,1,36138.0,124.0,119,1,1,False,False
1,46,1,46.0,0,1,32688.0,124.0,72,0,0,False,True
0,78,1,36.0,1,0,2630.0,26.0,11,0,0,False,False
0,61,1,24.0,0,1,49319.0,26.0,242,0,0,False,False
1,43,1,28.0,0,1,27381.0,163.0,44,1,1,False,False
1,70,1,28.0,0,1,36512.0,154.0,38,0,0,False,False
0,45,1,33.0,0,0,37710.0,124.0,94,0,0,False,False
0,30,1,8.0,0,0,2630.0,124.0,236,0,0,False,False
0,44,1,8.0,1,0,37127.0,124.0,90,0,0,False,False
1,20,1,28.0,0,1,55490.0,160.0,261,0,0,True,False
0,39,1,41.0,1,0,2630.0,1.0,82,0,0,True,False
1,34,1,46.0,1,0,49672.0,152.0,257,0,0,True,False
1,64,1,28.0,0,1,63102.0,24.0,118,0,0,False,True
1,38,1,48.0,0,1,2630.0,156.0,23,0,0,False,True
0,45,1,28.0,1,0,25973.0,26.0,288,0,0,False,False
1,27,1,28.0,1,0,69879.0,152.0,41,0,0,True,False
1,45,1,28.0,0,1,45013.0,26.0,60,0,0,False,False
1,55,1,28.0,0,1,59833.0,25.0,128,0,0,False,False
1,24,1,42.0,0,1,27827.0,152.0,166,0,0,True,False
1,38,1,28.0,0,1,31408.0,124.0,162,1,1,False,False
0,49,1,8.0,0,0,40310.0,124.0,246,0,0,False,False
1,61,1,28.0,1,0,45557.0,13.0,93,0,0,False,False
0,52,1,36.0,1,0,31125.0,163.0,129,0,0,False,False
0,49,1,26.0,0,1,28430.0,26.0,127,1,1,False,False
1,27,1,28.0,0,1,2630.0,156.0,227,0,0,False,False
1,23,1,21.0,1,0,46047.0,152.0,145,0,0,True,False
0,25,1,47.0,0,1,2630.0,152.0,225,0,0,True,False
1,51,1,18.0,1,1,33973.0,124.0,100,0,0,False,False
0,52,1,10.0,0,1,30253.0,124.0,77,0,0,False,False
1,57,1,28.0,0,1,79001.0,3.0,39,0,0,False,False
1,55,1,46.0,0,1,2630.0,155.0,216,0,0,False,False
1,79,1,28.0,0,1,31952.0,122.0,86,0,0,False,False
1,43,1,46.0,0,1,28547.0,124.0,69,1,1,False,True
1,40,1,28.0,1,0,32473.0,25.0,11,0,0,False,False
1,33,1,0.0,1,0,2630.0,9.0,31,0,0,False,False
0,20,1,28.0,0,1,2630.0,160.0,197,0,0,True,False
1,32,1,28.0,0,1,24179.0,163.0,213,0,0,False,False
1,25,1,30.0,1,0,24111.0,152.0,109,0,0,True,False
0,39,1,14.0,1,0,31567.0,26.0,208,0,0,False,False
0,26,1,14.0,1,0,2630.0,152.0,66,0,0,True,False
0,26,1,28.0,1,0,47215.0,152.0,218,0,0,True,False
1,54,1,8.0,0,1,45663.0,124.0,97,1,1,True,False
0,77,1,28.0,0,1,33185.0,124.0,161,0,0,False,False
0,28,1,25.0,1,0,24200.0,152.0,197,0,0,True,False
1,48,1,28.0,0,1,39154.0,29.0,162,0,0,False,True
0,27,1,27.0,0,1,31406.0,152.0,298,0,0,True,False
1,41,1,24.0,0,1,21253.0,124.0,34,0,0,False,False
0,48,1,28.0,1,0,29009.0,26.0,298,0,0,False,False
1,20,1,8.0,0,1,39117.0,160.0,86,0,0,True,False
1,27,1,14.0,1,0,24868.0,152.0,145,0,0,True,False
1,53,1,28.0,0,1,28794.0,26.0,170,0,0,False,False
0,24,1,24.0,0,1,40871.0,151.0,15,0,0,True,False
1,23,1,37.0,0,1,28659.0,151.0,224,0,0,True,False
1,24,1,11.0,1,0,26421.0,152.0,294,0,0,True,False
0,57,1,20.0,1,0,2630.0,26.0,268,0,0,False,False
1,23,1,50.0,1,0,25117.0,152.0,56,0,0,True,False
1,25,1,50.0,1,0,39003.0,151.0,275,0,0,True,False
0,23,1,29.0,1,0,32359.0,152.0,205,0,0,True,False
0,39,1,33.0,1,0,55737.0,124.0,76,0,0,False,False
0,36,1,16.0,1,0,23303.0,152.0,132,0,0,False,False
0,23,1,41.0,1,0,28679.0,152.0,166,0,0,True,False
0,53,1,28.0,0,1,46541.0,122.0,276,0,0,False,False
1,37,1,9.0,1,0,25054.0,152.0,85,0,0,False,False
1,25,1,15.0,0,0,29313.0,152.0,182,0,0,True,False
0,24,1,6.0,1,0,20561.0,152.0,266,0,0,True,False
1,28,1,6.0,1,0,26622.0,152.0,241,0,0,True,False
1,31,1,14.0,0,1,22586.0,163.0,198,1,1,False,False
1,47,1,14.0,1,0,2630.0,26.0,102,0,0,False,False
1,35,1,9.0,0,0,2630.0,1.0,203,0,0,True,False
1,30,1,28.0,0,1,39191.0,26.0,239,0,0,False,False
1,48,1,28.0,1,0,48247.0,124.0,117,0,0,False,False
1,46,1,41.0,1,0,30010.0,26.0,129,0,0,False,False
1,34,1,15.0,1,0,2630.0,122.0,294,0,0,False,False
0,58,1,8.0,1,0,48097.0,7.0,189,0,0,False,False
1,22,1,47.0,0,0,30242.0,152.0,24,0,0,True,False
1,46,1,28.0,0,1,42370.0,124.0,166,0,0,False,False
0,34,1,28.0,1,1,32655.0,154.0,46,0,0,False,False
1,31,1,8.0,1,0,45476.0,152.0,113,0,0,True,False
0,25,1,36.0,0,1,31207.0,152.0,40,0,0,True,False
1,21,1,47.0,0,1,41443.0,160.0,166,0,0,True,False
1,30,1,12.0,1,0,26763.0,152.0,23,0,0,True,False
0,68,1,30.0,1,1,31514.0,26.0,153,0,0,False,False
1,24,1,44.0,0,1,36855.0,152.0,261,0,0,True,False
0,37,1,35.0,0,1,27487.0,124.0,97,1,1,False,False
0,22,1,28.0,1,1,43251.0,157.0,69,0,0,False,False
1,49,1,8.0,1,0,40562.0,26.0,196,0,0,False,False
1,28,1,28.0,1,0,61534.0,152.0,121,0,0,True,False
1,49,1,46.0,0,1,30029.0,124.0,280,0,0,False,True
0,22,1,46.0,1,0,26697.0,152.0,244,0,0,True,False
0,26,1,3.0,1,1,2630.0,152.0,102,0,0,True,False
1,47,1,0.0,0,1,2630.0,26.0,296,0,0,False,True
0,42,1,28.0,0,1,35686.0,13.0,79,0,0,False,False
0,41,1,28.0,1,0,41754.0,124.0,105,0,0,False,False
1,59,1,28.0,0,1,59145.0,26.0,210,0,0,False,False
0,55,1,3.0,0,1,24386.0,124.0,103,1,1,False,False
0,24,1,6.0,1,0,31677.0,152.0,155,0,0,True,False
0,30,1,37.0,1,0,2630.0,152.0,191,0,0,True,False
0,65,1,0.0,0,1,2630.0,26.0,151,0,0,False,True
0,28,1,28.0,0,1,44395.0,24.0,289,0,0,False,False
1,53,1,28.0,0,1,37444.0,26.0,195,0,0,False,False
0,33,1,28.0,0,1,31354.0,157.0,23,0,0,False,False
1,65,1,41.0,0,1,47508.0,124.0,110,0,0,False,True
1,23,1,30.0,1,0,34289.0,152.0,285,0,0,True,False
0,25,1,28.0,1,0,27157.0,152.0,214,0,0,True,False
1,40,1,28.0,0,1,31952.0,124.0,139,0,0,False,False
0,23,1,7.0,1,0,31169.0,152.0,14,0,0,True,False
0,23,1,7.0,0,1,2630.0,152.0,51,0,0,True,False
0,23,1,10.0,1,0,26574.0,152.0,87,0,0,True,False
1,46,1,7.0,0,0,36652.0,156.0,150,0,0,False,False
0,24,1,45.0,1,0,22347.0,152.0,131,0,0,True,False
0,24,1,10.0,1,0,27848.0,152.0,195,0,0,True,False
0,24,1,41.0,1,0,45352.0,152.0,243,0,0,True,False
1,24,1,22.0,1,0,22637.0,152.0,124,0,0,True,False
0,34,1,10.0,1,0,24230.0,152.0,144,0,0,False,False
1,30,1,50.0,0,0,2630.0,1.0,239,0,0,True,False
1,55,1,28.0,0,1,2630.0,124.0,214,0,0,False,False
1,52,1,11.0,0,1,32054.0,124.0,282,1,1,False,False
1,58,1,28.0,0,1,38821.0,26.0,213,0,0,False,False
1,26,1,30.0,1,0,29215.0,152.0,45,0,0,True,False
0,44,1,28.0,0,1,40804.0,26.0,228,1,1,False,False
1,36,1,28.0,0,1,32664.0,147.0,23,0,0,False,False
1,24,1,15.0,1,0,33808.0,152.0,83,0,0,True,False
1,23,1,41.0,1,0,30297.0,152.0,18,0,0,True,False
1,20,1,28.0,0,1,2630.0,157.0,247,0,0,True,False
1,29,1,28.0,1,0,45262.0,152.0,168,0,0,True,False
0,77,1,28.0,0,1,28130.0,124.0,73,0,0,False,False
1,25,1,47.0,0,0,23504.0,152.0,178,0,0,True,False
0,40,1,35.0,0,1,24675.0,124.0,127,0,0,False,False
0,53,1,8.0,0,1,55508.0,25.0,257,1,1,False,False
1,60,1,28.0,1,0,42882.0,13.0,54,0,0,False,False
1,25,1,41.0,0,1,58120.0,152.0,230,1,1,True,False
1,35,1,28.0,0,1,38317.0,24.0,299,1,1,False,False
1,53,1,28.0,0,1,35009.0,26.0,87,0,0,False,False
0,23,1,6.0,1,0,25462.0,152.0,42,0,0,True,False
0,23,1,29.0,1,0,35291.0,152.0,24,0,0,True,False
0,24,1,6.0,1,1,20245.0,152.0,21,0,0,True,False
1,20,1,47.0,0,1,47489.0,160.0,93,0,0,True,False
0,22,1,7.0,0,1,48915.0,156.0,94,0,0,False,False
1,51,1,3.0,0,1,25741.0,124.0,183,0,0,False,False
0,27,1,35.0,1,0,30474.0,152.0,284,0,0,True,False
1,79,1,46.0,1,0,2630.0,152.0,48,0,0,False,False
1,31,1,48.0,0,1,2630.0,156.0,153,0,0,False,True
1,23,1,6.0,1,0,24608.0,152.0,190,0,0,True,False
1,69,1,41.0,1,0,2630.0,26.0,145,0,0,False,False
1,43,1,8.0,0,1,27605.0,124.0,227,0,0,False,False
0,58,1,50.0,0,1,49961.0,124.0,240,0,0,False,True
0,24,1,46.0,1,0,25052.0,152.0,291,0,0,True,False
0,23,1,41.0,0,1,29962.0,152.0,196,1,1,True,False
0,22,1,30.0,0,1,23984.0,152.0,262,0,0,True,False
0,28,1,28.0,1,0,31147.0,152.0,172,0,0,True,False
1,32,1,11.0,1,0,37513.0,152.0,261,0,0,True,False
0,24,1,28.0,0,1,70382.0,152.0,190,0,0,True,False
0,39,1,10.0,0,1,34045.0,124.0,90,1,1,False,False
0,71,1,28.0,0,1,93951.0,124.0,45,0,0,False,False
1,65,1,28.0,1,0,34358.0,26.0,114,0,0,False,False
0,23,1,28.0,1,0,36865.0,152.0,231,0,0,True,False
0,28,1,50.0,1,0,28159.0,152.0,122,0,0,True,False
0,75,1,28.0,0,1,44169.0,26.0,14,1,1,False,False
1,49,1,46.0,0,1,26491.0,124.0,85,1,1,False,False
1,23,1,8.0,1,0,38582.0,152.0,148,0,0,True,False
0,23,1,21.0,1,0,24548.0,152.0,160,0,0,True,False
1,57,1,41.0,0,1,21802.0,12.0,266,0,0,False,False
0,26,1,15.0,1,0,34706.0,152.0,232,0,0,True,False
1,32,1,8.0,0,1,57435.0,124.0,201,0,0,False,False
0,45,1,46.0,0,1,29419.0,124.0,194,0,0,False,False
1,41,1,28.0,0,0,2630.0,61.0,37,0,0,False,False
1,57,1,28.0,0,1,42955.0,124.0,51,0,0,False,False
0,25,1,11.0,1,0,34576.0,152.0,217,0,0,True,False
1,26,1,47.0,0,1,38879.0,152.0,212,0,0,True,False
1,23,1,41.0,1,0,35334.0,152.0,224,0,0,True,False
1,22,1,28.0,0,1,49225.0,152.0,270,0,0,True,False
1,54,1,28.0,0,1,34058.0,163.0,173,1,1,False,False
1,40,1,28.0,0,1,34091.0,124.0,226,1,1,False,False
0,68,1,8.0,0,1,32752.0,124.0,182,0,0,False,False
1,50,1,38.0,0,1,33062.0,155.0,248,0,0,False,False
1,21,1,36.0,0,0,2630.0,152.0,42,0,0,True,False
1,22,1,37.0,1,0,32468.0,152.0,204,0,0,True,False
1,31,1,28.0,0,1,47920.0,124.0,218,0,0,True,False
0,32,1,17.0,0,1,23046.0,124.0,33,1,1,False,False
1,63,1,28.0,1,0,35853.0,124.0,158,0,0,False,False
1,40,1,35.0,0,1,24936.0,124.0,98,1,1,False,False
0,46,1,33.0,1,0,30824.0,26.0,95,0,0,False,False
1,57,1,39.0,1,0,30614.0,127.0,146,0,0,False,False
0,23,1,12.0,1,0,18513.0,152.0,28,0,0,True,False
1,20,1,13.0,0,1,34862.0,160.0,272,0,0,True,False
1,61,1,28.0,1,0,36277.0,122.0,31,0,0,False,False
1,32,1,14.0,1,0,25004.0,152.0,232,0,0,True,False
1,43,1,28.0,0,1,36013.0,26.0,79,1,1,False,True
1,24,1,8.0,0,0,87930.0,152.0,244,0,0,True,False
1,21,1,13.0,0,1,19618.0,152.0,128,1,1,True,False
1,22,1,15.0,0,0,37373.0,152.0,54,0,0,True,False
0,30,1,4.0,1,0,35290.0,152.0,87,0,0,True,False
1,61,1,0.0,0,1,2630.0,122.0,114,0,0,False,False
1,26,1,28.0,0,0,64407.0,152.0,69,0,0,True,False
0,25,1,32.0,1,0,35891.0,152.0,283,0,0,True,False
0,34,1,15.0,1,0,28194.0,152.0,57,0,0,False,False
1,67,1,31.0,1,0,2630.0,26.0,279,0,0,False,False
1,28,1,3.0,1,0,24405.0,152.0,71,0,0,True,False
0,56,1,28.0,0,1,37193.0,26.0,256,0,0,False,False
1,25,1,14.0,1,0,2630.0,156.0,20,0,0,False,False
0,29,1,33.0,1,0,32974.0,152.0,227,0,0,True,False
1,23,1,8.0,1,0,43555.0,152.0,108,0,0,True,False
1,26,1,36.0,0,1,30058.0,152.0,71,0,0,True,False
1,25,1,15.0,1,0,29764.0,152.0,58,0,0,True,False
1,53,0,29.0,0,1,46213.0,26.0,55,1,1,False,False
1,40,1,20.0,0,1,2630.0,29.0,81,0,0,False,False
0,22,1,25.0,0,1,19888.0,152.0,297,0,0,True,False
1,24,1,41.0,1,1,32293.0,152.0,210,0,0,True,False
1,30,1,28.0,0,1,30431.0,156.0,18,1,1,True,False
0,34,1,43.0,0,1,2630.0,156.0,134,0,0,False,False
0,21,1,26.0,1,0,37628.0,152.0,155,0,0,True,False
1,52,1,1.0,1,0,2630.0,26.0,119,0,0,False,False
1,65,1,50.0,1,0,27130.0,124.0,14,0,0,False,False
1,52,1,11.0,0,1,34581.0,124.0,270,0,0,False,True
0,58,1,19.0,0,1,35722.0,157.0,224,1,1,False,False
1,47,1,28.0,0,1,85787.0,26.0,116,0,0,False,True
1,57,1,33.0,0,1,38378.0,124.0,207,1,1,False,True
1,23,1,28.0,1,0,21453.0,152.0,263,0,0,True,False
1,24,1,8.0,1,0,35577.0,152.0,207,0,0,True,False
1,50,1,28.0,1,0,24379.0,124.0,241,0,0,False,False
1,56,1,28.0,0,1,30292.0,26.0,65,0,0,False,False
1,25,1,41.0,1,0,36705.0,152.0,170,0,0,True,False
1,57,1,27.0,0,0,2630.0,152.0,248,0,0,False,False
1,26,1,28.0,0,1,57060.0,26.0,286,0,0,True,False
1,47,1,23.0,0,1,41793.0,124.0,154,1,1,False,False
0,48,1,28.0,0,1,55642.0,124.0,280,1,1,False,False
0,39,1,0.0,1,0,2630.0,26.0,145,0,0,False,False
0,25,1,28.0,0,1,28015.0,152.0,210,0,0,True,False
0,23,1,28.0,0,1,70224.0,152.0,267,0,0,True,False
1,36,1,28.0,0,0,2630.0,26.0,40,0,0,False,False
1,31,1,28.0,1,0,35955.0,152.0,99,0,0,True,False
1,28,1,17.0,1,0,29737.0,152.0,238,0,0,True,False
1,60,1,46.0,0,1,26097.0,11.0,225,0,0,False,False
0,24,1,37.0,0,1,29708.0,152.0,38,0,0,True,False
1,56,1,13.0,0,1,32482.0,124.0,258,0,0,False,False
1,38,1,18.0,0,0,25439.0,156.0,45,0,0,False,False
1,40,1,19.0,0,1,37926.0,26.0,13,0,0,False,False
1,22,1,50.0,1,0,2630.0,152.0,122,0,0,True,False
0,42,1,28.0,1,0,24343.0,124.0,148,0,0,False,False
0,39,1,28.0,0,1,42727.0,124.0,128,1,1,False,False
0,21,1,33.0,1,0,27384.0,152.0,169,0,0,True,False
0,38,1,46.0,0,1,37036.0,26.0,110,1,1,False,False
1,24,1,29.0,1,0,48456.0,152.0,188,0,0,True,False
1,24,1,15.0,1,0,24357.0,152.0,139,0,0,True,False
1,54,1,29.0,0,1,31659.0,124.0,182,1,1,False,False
0,54,1,33.0,0,1,39176.0,26.0,85,0,0,False,False
1,23,1,15.0,1,0,27143.0,152.0,50,0,0,True,False
1,46,1,28.0,0,1,55699.0,124.0,209,0,0,False,False
0,21,1,27.0,0,1,27313.0,152.0,173,0,0,True,False
1,40,1,38.0,1,0,47445.0,26.0,212,0,0,False,False
0,33,1,28.0,1,0,40816.0,55.0,62,0,0,False,False
1,28,1,6.0,1,0,25752.0,152.0,205,0,0,True,False
1,32,1,47.0,0,1,38517.0,157.0,245,0,0,False,False
0,25,1,13.0,1,0,29946.0,152.0,143,0,0,True,False
0,23,1,37.0,0,1,28131.0,152.0,135,0,0,True,False
0,43,1,32.0,1,0,25678.0,124.0,179,0,0,False,False
1,28,1,3.0,1,0,46357.0,124.0,138,0,0,False,False
1,22,1,30.0,1,0,25887.0,152.0,50,0,0,True,False
1,49,1,11.0,0,1,2630.0,156.0,234,0,0,False,True
0,26,1,28.0,0,1,41286.0,152.0,200,0,0,True,False
1,40,1,28.0,0,1,40328.0,124.0,246,0,0,False,False
1,32,1,10.0,1,0,2630.0,152.0,77,0,0,True,False
1,52,1,8.0,0,1,33404.0,4.0,161,0,0,False,False
1,53,1,8.0,0,1,31365.0,124.0,189,0,0,False,False
1,39,1,26.0,1,0,27922.0,152.0,146,0,0,False,False
1,50,1,31.0,1,0,2630.0,148.0,55,0,0,False,False
0,36,1,38.0,0,1,39119.0,124.0,100,0,0,False,False
0,21,1,32.0,1,0,25096.0,160.0,255,0,0,True,False
0,23,1,8.0,0,1,52664.0,26.0,32,0,0,True,False
1,42,1,8.0,0,0,2630.0,1.0,240,0,0,True,False
0,28,1,34.0,1,1,22649.0,152.0,38,0,0,True,False
0,37,1,28.0,1,0,29406.0,124.0,171,0,0,False,False
0,41,1,28.0,0,1,42393.0,26.0,137,0,0,False,False
0,28,1,43.0,1,0,28797.0,152.0,47,0,0,True,False
1,24,1,18.0,1,0,32194.0,152.0,241,0,0,True,False
0,47,1,28.0,0,1,48159.0,124.0,30,0,0,False,False
1,43,1,28.0,1,0,37781.0,124.0,274,0,0,False,False
0,43,1,9.0,0,1,2630.0,8.0,213,0,0,False,False
1,30,1,28.0,1,0,2630.0,157.0,206,0,0,True,False
0,34,1,28.0,1,1,26192.0,124.0,72,0,0,False,False
1,45,1,28.0,0,1,37616.0,124.0,58,1,1,False,False
1,39,1,15.0,0,1,2630.0,26.0,133,0,0,False,False
0,24,1,3.0,1,0,17595.0,152.0,49,0,0,True,False
0,36,1,28.0,0,1,71428.0,26.0,129,1,1,False,False
0,42,1,33.0,0,1,36154.0,124.0,123,0,0,False,True
0,29,1,8.0,1,0,48059.0,152.0,290,0,0,True,False
1,53,1,8.0,1,0,46549.0,26.0,178,0,0,False,False
0,21,1,36.0,1,0,22702.0,160.0,293,0,0,True,False
0,24,1,24.0,0,1,19416.0,152.0,184,0,0,True,False
1,23,1,6.0,0,1,50464.0,152.0,204,0,0,True,False
1,24,1,32.0,0,1,23036.0,152.0,242,0,0,True,False
1,73,1,28.0,0,1,54037.0,26.0,107,1,1,False,False
0,38,1,8.0,0,1,43746.0,124.0,39,0,0,False,False
1,23,1,13.0,0,1,23893.0,152.0,267,0,0,True,False
1,37,1,41.0,0,1,25722.0,154.0,152,1,1,False,False
1,56,1,21.0,0,1,27006.0,26.0,133,1,1,False,False
1,49,1,28.0,1,0,36315.0,124.0,92,0,0,False,False
1,62,1,47.0,0,1,37877.0,124.0,263,0,0,False,False
1,28,1,32.0,1,0,24657.0,160.0,207,0,0,True,False
1,58,1,28.0,0,1,55995.0,124.0,257,0,0,False,False
1,41,1,28.0,0,1,29127.0,154.0,24,0,0,False,False
1,28,1,28.0,0,1,32182.0,160.0,262,0,0,True,False
1,26,1,28.0,1,0,36789.0,152.0,216,0,0,True,False
1,53,1,9.0,1,0,41724.0,26.0,192,0,0,False,False
0,21,1,9.0,0,1,29421.0,152.0,283,0,0,True,False
0,46,1,28.0,1,0,27433.0,124.0,274,0,0,False,False
0,24,1,6.0,0,0,19021.0,152.0,195,0,0,True,False
1,67,0,1.0,1,0,2630.0,26.0,35,0,0,False,False
0,46,1,8.0,0,1,38645.0,124.0,57,1,1,False,False
1,53,1,8.0,0,1,42971.0,26.0,62,0,0,False,False
0,46,1,50.0,1,0,23285.0,124.0,288,0,0,False,False
0,73,1,28.0,1,0,34385.0,26.0,20,0,0,False,False
1,71,1,28.0,0,1,51924.0,122.0,112,0,0,False,False
0,38,1,8.0,0,1,41922.0,152.0,284,0,0,False,False
1,63,1,8.0,0,1,2630.0,26.0,270,0,0,False,False
0,22,1,15.0,1,0,33409.0,160.0,178,0,0,True,False
0,23,1,46.0,0,1,31114.0,160.0,98,0,0,True,False
1,41,1,28.0,0,1,41342.0,26.0,267,1,1,False,False
1,59,1,28.0,0,1,47339.0,122.0,199,0,0,False,False
0,44,1,28.0,1,0,36887.0,124.0,282,0,0,False,False
1,40,1,3.0,0,1,35432.0,154.0,92,0,0,False,False
1,39,1,30.0,1,0,27282.0,152.0,162,0,0,False,False
1,31,1,47.0,1,0,45067.0,152.0,255,0,0,True,False
1,31,1,33.0,1,0,30771.0,152.0,147,0,0,True,False
1,28,1,41.0,0,0,2630.0,154.0,236,1,1,False,False
0,47,1,28.0,1,0,30798.0,13.0,41,0,0,False,False
1,25,1,28.0,1,0,37855.0,152.0,188,0,0,True,False
1,27,1,45.0,0,1,2630.0,152.0,32,0,0,True,False
1,37,1,35.0,0,1,32893.0,124.0,176,1,1,False,False
0,30,1,50.0,0,1,2630.0,11.0,32,0,0,True,False
0,25,1,49.0,1,0,2630.0,152.0,185,0,0,True,False
1,39,1,35.0,0,1,30949.0,154.0,109,0,0,False,False
1,54,1,3.0,0,1,27095.0,26.0,166,0,0,False,False
0,44,1,8.0,1,0,50350.0,7.0,24,0,0,False,False
1,69,1,0.0,0,1,2630.0,11.0,172,1,1,False,True
1,48,1,18.0,0,1,37807.0,26.0,175,0,0,False,False
1,26,1,47.0,0,0,46316.0,152.0,53,0,0,True,False
0,48,1,28.0,0,1,41771.0,124.0,25,0,0,False,False
1,59,1,28.0,0,1,32073.0,124.0,212,0,0,False,False
0,24,1,15.0,0,1,35052.0,152.0,33,0,0,True,False
1,25,1,9.0,0,1,35527.0,152.0,17,1,1,True,False
0,50,1,28.0,0,1,43379.0,122.0,170,1,1,False,False
1,21,1,2.0,1,0,25165.0,152.0,240,0,0,True,False
1,23,1,3.0,1,0,35235.0,152.0,185,0,0,True,False
0,40,1,28.0,0,1,30633.0,124.0,134,1,1,False,False
0,23,1,50.0,1,0,27304.0,152.0,141,0,0,True,False
0,25,1,6.0,0,1,28653.0,152.0,228,0,0,True,False
0,25,1,49.0,0,0,31345.0,152.0,71,0,0,True,False
0,38,1,39.0,0,1,2630.0,154.0,204,1,1,False,False
1,64,1,9.0,1,0,32274.0,124.0,97,0,0,False,False
1,40,1,28.0,0,0,45758.0,122.0,23,0,0,False,False
1,62,1,28.0,0,1,36381.0,124.0,197,0,0,False,False
0,24,1,28.0,1,0,70074.0,152.0,85,0,0,True,False
0,38,1,45.0,1,0,54725.0,152.0,255,0,0,False,False
0,25,1,11.0,1,0,18046.0,152.0,10,0,0,True,False
0,65,1,28.0,1,0,34963.0,111.0,251,0,0,False,False
1,25,1,41.0,1,0,38266.0,152.0,242,0,0,True,False
0,42,1,39.0,0,1,2630.0,156.0,278,0,0,False,False
0,37,1,24.0,0,1,36046.0,124.0,229,0,0,False,False
1,49,1,28.0,0,1,46014.0,122.0,66,0,0,False,False
0,43,1,28.0,0,0,38689.0,26.0,237,1,1,False,False
1,55,1,28.0,1,0,33703.0,26.0,161,0,0,False,False
0,47,1,36.0,0,1,28592.0,26.0,28,0,0,False,False
1,24,1,8.0,0,1,44492.0,160.0,131,0,0,True,False
1,52,1,45.0,1,0,2630.0,26.0,293,0,0,False,False
1,41,1,41.0,1,0,2630.0,156.0,160,0,0,False,False
1,21,1,36.0,0,1,32164.0,160.0,186,0,0,True,False
0,25,1,36.0,1,0,34874.0,152.0,93,0,0,True,False
1,25,1,13.0,1,1,37680.0,26.0,40,0,0,False,False
1,23,1,15.0,0,1,30151.0,152.0,268,0,0,True,False
1,53,1,28.0,0,1,50806.0,26.0,32,1,1,False,True
0,22,1,41.0,0,1,2630.0,163.0,121,0,0,False,False
1,23,1,27.0,1,0,20514.0,152.0,231,0,0,True,False
1,58,1,46.0,1,0,24566.0,26.0,11,0,0,False,False
1,23,1,46.0,0,1,31090.0,124.0,222,1,1,True,False
0,55,1,15.0,0,1,22758.0,124.0,117,0,0,False,True
1,58,1,49.0,1,0,2630.0,26.0,189,0,0,False,False
1,55,1,7.0,1,1,37833.0,26.0,161,0,0,False,False
0,71,1,15.0,1,0,40369.0,122.0,162,0,0,False,False
0,23,1,41.0,1,0,51194.0,26.0,270,0,0,True,False
0,66,1,18.0,0,1,50992.0,26.0,201,0,0,False,False
1,22,1,22.0,0,1,27191.0,152.0,167,0,0,True,False
