id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
82841,Female,25,1,28.0,1,< 1 Year,No,42465.0,152.0,33,0
224775,Male,24,1,8.0,1,< 1 Year,No,37801.0,152.0,56,0
316814,Male,24,1,15.0,1,< 1 Year,No,43686.0,152.0,133,0
317192,Male,69,1,28.0,1,1-2 Year,No,48065.0,124.0,50,0
126199,Male,80,1,11.0,0,1-2 Year,Yes,2630.0,120.0,52,0
139613,Male,24,1,28.0,1,1-2 Year,No,47999.0,157.0,180,0
246201,Male,73,1,28.0,1,1-2 Year,No,42938.0,124.0,194,0
204472,Female,28,1,3.0,0,1-2 Year,Yes,27637.0,163.0,249,0
137913,Male,42,1,37.0,1,1-2 Year,No,25098.0,128.0,223,0
62541,Male,52,1,8.0,0,1-2 Year,No,32607.0,124.0,229,0
146281,Male,22,1,17.0,0,< 1 Year,Yes,27832.0,152.0,290,0
63615,Male,47,1,48.0,0,1-2 Year,No,2630.0,26.0,271,0
139426,Female,25,1,18.0,1,< 1 Year,No,27249.0,152.0,183,0
338791,Male,24,1,36.0,1,< 1 Year,No,21856.0,152.0,200,0
336604,Male,27,1,30.0,1,< 1 Year,No,22906.0,152.0,290,0
367391,Male,44,1,28.0,0,1-2 Year,Yes,37384.0,26.0,216,0
261483,Female,53,1,8.0,0,1-2 Year,Yes,55508.0,25.0,257,1
18532,Male,23,1,35.0,1,< 1 Year,No,36072.0,151.0,174,0
351759,Male,24,1,45.0,0,< 1 Year,Yes,28751.0,152.0,279,0
353963,Female,24,1,34.0,1,< 1 Year,No,31106.0,152.0,289,0
194648,Female,26,1,45.0,0,< 1 Year,Yes,28234.0,152.0,251,0
77116,Female,25,1,14.0,1,< 1 Year,No,38348.0,152.0,207,0
4813,Male,22,1,14.0,1,< 1 Year,No,30457.0,152.0,163,0
172478,Male,26,1,15.0,1,< 1 Year,No,34623.0,152.0,165,0
186811,Female,30,1,46.0,0,< 1 Year,Yes,2630.0,152.0,67,0
301422,Male,68,1,8.0,0,1-2 Year,Yes,34149.0,26.0,261,0
193519,Female,44,1,23.0,0,1-2 Year,Yes,19349.0,124.0,99,0
122984,Male,61,1,28.0,1,1-2 Year,No,2630.0,122.0,283,0
179378,Female,47,1,28.0,0,1-2 Year,Yes,45653.0,52.0,53,0
73597,Male,51,1,48.0,0,1-2 Year,Yes,2630.0,26.0,40,1
170270,Female,23,1,28.0,1,< 1 Year,No,37273.0,152.0,172,0
237761,Female,24,1,3.0,1,< 1 Year,No,26670.0,152.0,248,0
162009,Male,25,1,25.0,1,< 1 Year,No,50565.0,152.0,30,0
155367,Male,60,1,28.0,0,1-2 Year,Yes,73590.0,26.0,135,0
354147,Female,21,1,50.0,0,< 1 Year,Yes,25146.0,152.0,120,0
148406,Female,35,1,29.0,0,1-2 Year,Yes,29824.0,26.0,146,0
304401,Male,39,1,20.0,1,1-2 Year,No,2630.0,124.0,233,0
293082,Female,22,1,46.0,1,< 1 Year,No,54261.0,152.0,213,0
142941,Male,50,1,28.0,1,1-2 Year,No,33046.0,26.0,49,0
166838,Female,65,1,15.0,0,1-2 Year,Yes,35107.0,26.0,253,0
57584,Male,29,1,28.0,0,1-2 Year,Yes,43379.0,124.0,193,1
316695,Male,26,1,28.0,0,< 1 Year,No,64407.0,152.0,69,0
319914,Female,54,1,28.0,0,> 2 Years,Yes,45803.0,26.0,39,0
57765,Female,24,1,32.0,1,< 1 Year,No,31721.0,152.0,47,0
10173,Female,50,1,28.0,0,1-2 Year,Yes,52312.0,124.0,37,0
79170,Female,76,1,28.0,1,1-2 Year,No,46994.0,26.0,46,0
134137,Male,23,1,14.0,0,< 1 Year,No,38445.0,152.0,37,0
344828,Female,21,1,17.0,1,< 1 Year,No,36589.0,160.0,51,0
230263,Female,30,1,4.0,1,< 1 Year,No,35290.0,152.0,87,0
298552,Female,72,1,29.0,1,1-2 Year,No,37730.0,156.0,184,0
81562,Male,35,1,28.0,0,1-2 Year,Yes,38317.0,24.0,299,1
370302,Female,29,1,3.0,0,< 1 Year,Yes,27227.0,152.0,199,0
360917,Female,25,1,32.0,1,< 1 Year,No,32523.0,152.0,266,0
164419,Female,68,1,28.0,0,1-2 Year,Yes,57148.0,122.0,169,0
329298,Female,42,1,39.0,0,1-2 Year,Yes,2630.0,156.0,116,0
308345,Female,24,1,37.0,0,< 1 Year,Yes,29708.0,152.0,38,0
282379,Female,28,1,23.0,1,< 1 Year,No,18733.0,151.0,177,0
3652,Male,63,1,28.0,0,> 2 Years,Yes,59269.0,124.0,292,0
267953,Male,62,1,28.0,0,1-2 Year,Yes,36381.0,124.0,197,0
352919,Female,48,1,28.0,0,1-2 Year,Yes,2630.0,26.0,125,0
302840,Male,22,1,8.0,1,< 1 Year,No,41161.0,26.0,229,0
4632,Male,53,1,28.0,0,1-2 Year,Yes,37444.0,26.0,195,0
188750,Male,20,1,40.0,0,< 1 Year,Yes,25348.0,160.0,42,0
54781,Female,32,1,28.0,1,1-2 Year,No,59243.0,26.0,276,0
211891,Male,25,1,11.0,1,< 1 Year,No,34282.0,152.0,250,0
252669,Male,37,1,15.0,0,1-2 Year,Yes,27423.0,154.0,116,1
180933,Male,24,1,8.0,0,< 1 Year,No,87930.0,152.0,244,0
324960,Male,45,1,15.0,0,1-2 Year,Yes,36411.0,124.0,212,1
144666,Male,25,1,8.0,0,< 1 Year,No,37140.0,152.0,168,0
151672,Female,44,1,28.0,0,1-2 Year,Yes,41908.0,124.0,12,0
14357,Female,28,1,2.0,1,< 1 Year,No,33673.0,152.0,154,0
137549,Male,67,1,28.0,1,1-2 Year,No,33157.0,26.0,135,0
63797,Male,58,1,28.0,1,1-2 Year,No,35810.0,26.0,85,0
149985,Female,24,1,46.0,1,< 1 Year,No,26625.0,160.0,63,0
167589,Female,23,1,47.0,0,< 1 Year,Yes,41056.0,152.0,80,0
226035,Male,46,1,28.0,0,1-2 Year,Yes,33980.0,124.0,284,0
240448,Male,58,1,30.0,1,1-2 Year,No,2630.0,152.0,150,0
90100,Female,67,1,28.0,0,1-2 Year,Yes,37235.0,26.0,155,0
28452,Male,25,1,29.0,1,< 1 Year,No,26992.0,152.0,248,0
122874,Female,23,1,9.0,1,< 1 Year,No,38481.0,151.0,20,0
324021,Male,35,1,50.0,0,1-2 Year,Yes,2630.0,163.0,128,0
172482,Male,40,1,13.0,0,1-2 Year,Yes,29866.0,26.0,172,1
31581,Male,59,1,28.0,0,1-2 Year,Yes,32073.0,124.0,212,0
112765,Male,39,1,45.0,1,1-2 Year,No,22416.0,107.0,252,0
171107,Female,29,1,8.0,1,< 1 Year,No,31807.0,160.0,176,0
373452,Female,24,1,8.0,1,< 1 Year,No,33397.0,152.0,292,0
68982,Male,25,1,10.0,1,< 1 Year,No,41697.0,152.0,102,0
310649,Female,43,1,8.0,0,1-2 Year,Yes,2630.0,124.0,120,0
8189,Female,24,1,24.0,0,< 1 Year,Yes,40871.0,151.0,15,0
309556,Male,57,1,37.0,1,1-2 Year,No,33259.0,124.0,16,0
212046,Female,22,1,28.0,0,< 1 Year,Yes,42181.0,152.0,184,0
63984,Male,73,0,37.0,0,1-2 Year,Yes,15018.0,26.0,103,0
247523,Female,51,1,28.0,0,1-2 Year,Yes,27804.0,26.0,212,1
351497,Female,46,1,50.0,1,1-2 Year,No,23285.0,124.0,288,0
195324,Female,23,1,11.0,1,< 1 Year,No,44714.0,152.0,225,0
182698,Female,20,1,31.0,1,< 1 Year,No,2630.0,160.0,251,0
328417,Male,42,1,6.0,0,1-2 Year,Yes,29600.0,52.0,93,0
241906,Male,22,1,36.0,0,< 1 Year,Yes,54515.0,152.0,20,0
169305,Male,38,1,28.0,0,1-2 Year,Yes,40434.0,124.0,260,0
319659,Female,33,1,28.0,1,< 1 Year,No,39083.0,152.0,144,0
63758,Female,25,1,30.0,1,< 1 Year,No,19745.0,152.0,269,0
76035,Male,39,1,20.0,0,1-2 Year,Yes,2630.0,124.0,23,0
39063,Female,28,1,18.0,1,< 1 Year,No,89778.0,152.0,252,0
259165,Male,38,1,35.0,1,1-2 Year,No,23936.0,152.0,254,0
149109,Female,53,1,41.0,1,1-2 Year,No,33424.0,124.0,28,0
44095,Female,43,1,28.0,1,1-2 Year,No,39877.0,122.0,152,0
324704,Female,40,1,28.0,1,1-2 Year,No,44624.0,59.0,231,0
266748,Female,83,1,28.0,1,1-2 Year,No,44113.0,124.0,258,0
278503,Male,71,1,28.0,1,1-2 Year,No,27703.0,60.0,132,0
120059,Male,21,1,11.0,1,< 1 Year,No,29017.0,152.0,299,0
285103,Female,61,1,48.0,1,1-2 Year,Yes,2630.0,103.0,107,0
294122,Female,24,1,46.0,1,< 1 Year,No,28580.0,152.0,80,0
12391,Female,62,1,28.0,1,1-2 Year,No,38825.0,122.0,81,0
326768,Female,69,1,38.0,0,1-2 Year,Yes,26247.0,29.0,112,0
235491,Male,24,1,28.0,0,1-2 Year,Yes,33554.0,124.0,282,0
200160,Female,26,1,15.0,1,< 1 Year,No,34706.0,152.0,232,0
212599,Male,47,1,28.0,0,< 1 Year,Yes,39722.0,124.0,66,1
324933,Female,22,1,28.0,0,< 1 Year,Yes,56761.0,26.0,212,0
210572,Male,37,1,37.0,0,1-2 Year,Yes,2630.0,156.0,243,0
256608,Female,62,1,28.0,0,1-2 Year,Yes,2630.0,124.0,236,0
140429,Female,26,1,41.0,1,< 1 Year,No,27446.0,152.0,278,0
221955,Female,26,1,3.0,0,< 1 Year,Yes,2630.0,160.0,29,0
369778,Male,46,1,28.0,0,1-2 Year,Yes,23108.0,124.0,225,0
294547,Male,25,1,37.0,1,< 1 Year,No,32009.0,152.0,231,0
302979,Female,25,1,46.0,1,< 1 Year,No,25140.0,152.0,132,0
246640,Male,26,1,47.0,0,< 1 Year,Yes,38879.0,152.0,212,0
362786,Female,79,1,47.0,1,1-2 Year,No,38948.0,26.0,266,0
73809,Male,23,1,41.0,1,< 1 Year,No,30297.0,152.0,18,0
368104,Male,26,1,28.0,1,< 1 Year,No,53285.0,152.0,73,0
129699,Female,23,1,8.0,1,< 1 Year,No,43759.0,152.0,32,0
290105,Female,25,1,41.0,1,< 1 Year,No,14736.0,152.0,125,0
136638,Male,23,1,33.0,1,< 1 Year,No,34818.0,152.0,297,0
169549,Female,27,1,10.0,1,< 1 Year,Yes,2630.0,152.0,231,0
62055,Female,46,1,35.0,1,1-2 Year,No,2630.0,124.0,229,0
118035,Female,24,1,22.0,1,< 1 Year,No,33207.0,152.0,156,0
345611,Male,41,1,45.0,0,1-2 Year,Yes,28718.0,26.0,100,0
370597,Female,23,1,11.0,0,< 1 Year,Yes,25346.0,152.0,233,0
22104,Male,56,1,34.0,1,1-2 Year,No,26367.0,151.0,221,0
102237,Female,25,1,40.0,0,< 1 Year,Yes,24094.0,152.0,97,0
281185,Female,24,1,6.0,1,< 1 Year,No,15998.0,152.0,191,0
114875,Female,58,1,46.0,0,1-2 Year,Yes,26909.0,124.0,191,0
170615,Male,34,1,15.0,0,1-2 Year,No,33877.0,152.0,146,0
223086,Female,22,1,3.0,1,< 1 Year,No,23898.0,152.0,280,0
206025,Male,56,1,10.0,0,1-2 Year,No,33893.0,26.0,216,0
90922,Male,62,1,50.0,0,1-2 Year,Yes,39578.0,23.0,174,1
168070,Male,22,1,28.0,1,< 1 Year,No,2630.0,152.0,263,0
346361,Male,61,1,0.0,0,1-2 Year,Yes,2630.0,122.0,114,0
101239,Female,25,1,28.0,0,< 1 Year,No,34424.0,152.0,59,0
353377,Male,28,1,33.0,1,< 1 Year,No,2630.0,160.0,169,0
171654,Male,61,1,46.0,1,1-2 Year,No,38445.0,26.0,258,0
178201,Male,53,1,28.0,1,1-2 Year,No,47158.0,124.0,14,0
82560,Female,36,1,46.0,0,1-2 Year,Yes,27815.0,156.0,285,1
163086,Male,36,1,11.0,0,1-2 Year,No,40315.0,156.0,64,0
51761,Female,38,1,9.0,1,1-2 Year,No,33656.0,122.0,275,0
87580,Female,24,1,8.0,1,< 1 Year,Yes,37125.0,152.0,230,0
18307,Male,48,1,8.0,1,1-2 Year,No,42786.0,26.0,206,0
162112,Female,62,1,28.0,0,1-2 Year,Yes,33404.0,26.0,205,0
6950,Female,25,1,2.0,0,< 1 Year,No,39464.0,152.0,46,0
233279,Male,26,1,28.0,1,< 1 Year,Yes,42487.0,152.0,29,0
220155,Male,45,1,8.0,1,1-2 Year,No,31779.0,26.0,201,0
80730,Female,27,1,7.0,0,< 1 Year,No,35994.0,152.0,115,0
199874,Female,29,1,16.0,1,< 1 Year,No,19386.0,152.0,10,0
324319,Male,40,1,8.0,0,1-2 Year,Yes,27044.0,124.0,156,0
228442,Male,47,1,29.0,1,1-2 Year,No,26203.0,124.0,269,0
143655,Female,57,1,22.0,0,1-2 Year,Yes,28059.0,124.0,216,1
250376,Male,23,1,10.0,0,< 1 Year,Yes,23699.0,152.0,236,0
66341,Female,21,1,50.0,0,< 1 Year,Yes,38146.0,160.0,275,0
81737,Female,73,1,29.0,0,1-2 Year,Yes,2630.0,156.0,245,0
276015,Female,26,1,28.0,1,1-2 Year,No,40028.0,124.0,36,0
144423,Female,30,1,28.0,0,< 1 Year,Yes,2630.0,156.0,129,0
367033,Male,49,1,29.0,0,1-2 Year,Yes,27761.0,156.0,224,0
100662,Female,21,1,36.0,0,< 1 Year,Yes,35518.0,160.0,221,0
369974,Female,43,1,0.0,1,1-2 Year,No,2630.0,26.0,221,0
23928,Male,68,1,50.0,1,1-2 Year,No,39026.0,26.0,293,0
118052,Male,35,1,46.0,0,> 2 Years,Yes,38843.0,124.0,280,1
101729,Male,61,1,45.0,0,> 2 Years,Yes,20645.0,124.0,88,1
311823,Female,25,1,16.0,0,< 1 Year,Yes,27051.0,152.0,113,0
371995,Male,35,1,30.0,0,1-2 Year,Yes,2630.0,154.0,275,0
97880,Female,24,1,25.0,1,< 1 Year,No,2630.0,152.0,144,0
241516,Male,50,1,28.0,1,1-2 Year,No,24379.0,124.0,241,0
20029,Female,32,1,28.0,0,1-2 Year,Yes,45805.0,154.0,106,1
81880,Male,26,1,15.0,0,< 1 Year,Yes,2630.0,152.0,31,0
151707,Male,47,1,3.0,1,1-2 Year,No,2630.0,157.0,226,0
232899,Female,27,1,11.0,1,< 1 Year,No,35783.0,152.0,218,0
57501,Male,25,1,30.0,1,< 1 Year,No,31121.0,152.0,167,0
145626,Female,31,1,28.0,0,< 1 Year,Yes,81316.0,154.0,81,0
31010,Female,22,1,2.0,1,< 1 Year,Yes,2630.0,152.0,56,0
216574,Female,21,1,41.0,1,< 1 Year,No,40121.0,152.0,199,0
18740,Male,39,1,29.0,1,1-2 Year,No,26043.0,124.0,103,0
286532,Male,29,1,28.0,1,< 1 Year,Yes,56415.0,154.0,265,0
305001,Male,36,1,28.0,0,1-2 Year,Yes,32664.0,147.0,23,0
334623,Male,44,1,46.0,0,1-2 Year,Yes,43580.0,124.0,139,0
216302,Male,32,1,41.0,1,< 1 Year,No,36055.0,152.0,251,0
347681,Male,41,1,28.0,0,1-2 Year,Yes,33817.0,25.0,25,0
12230,Male,41,1,8.0,0,1-2 Year,Yes,2630.0,61.0,252,1
146358,Female,51,1,29.0,0,1-2 Year,Yes,22067.0,26.0,230,0
343708,Female,23,1,46.0,1,< 1 Year,No,20571.0,152.0,289,0
189992,Male,53,1,11.0,1,1-2 Year,No,36676.0,26.0,193,0
267829,Male,37,1,28.0,1,1-2 Year,No,45427.0,122.0,264,0
367471,Female,34,1,28.0,1,1-2 Year,No,44509.0,152.0,239,0
164768,Male,41,1,28.0,0,1-2 Year,Yes,35526.0,125.0,19,1
208149,Female,68,1,45.0,1,1-2 Year,No,27450.0,124.0,162,0
1552,Male,49,1,28.0,1,1-2 Year,No,36315.0,124.0,92,0
166413,Male,25,1,41.0,0,< 1 Year,Yes,21054.0,152.0,169,1
6914,Female,24,1,8.0,1,< 1 Year,No,64676.0,152.0,261,0
297779,Male,49,1,8.0,0,1-2 Year,Yes,86084.0,4.0,226,1
251880,Male,42,1,28.0,0,1-2 Year,Yes,56557.0,124.0,151,1
29963,Male,22,1,46.0,1,< 1 Year,No,31322.0,152.0,73,0
3348,Male,44,1,28.0,0,1-2 Year,Yes,53743.0,26.0,146,1
82087,Female,28,1,18.0,1,< 1 Year,No,40765.0,152.0,185,0
159509,Female,25,1,25.0,1,< 1 Year,No,2630.0,152.0,143,0
124323,Female,26,1,25.0,1,< 1 Year,No,29042.0,152.0,240,0
84980,Male,69,1,33.0,0,1-2 Year,Yes,37735.0,26.0,134,0
94646,Male,43,1,15.0,0,1-2 Year,Yes,46527.0,124.0,243,0
116168,Female,22,1,26.0,1,< 1 Year,No,29855.0,152.0,127,0
178094,Male,43,1,28.0,1,1-2 Year,No,37781.0,124.0,274,0
274825,Male,36,1,8.0,0,1-2 Year,Yes,23234.0,124.0,10,0
291668,Male,48,1,29.0,1,1-2 Year,No,44222.0,124.0,127,0
265519,Female,47,1,3.0,1,1-2 Year,No,26725.0,26.0,207,0
162554,Male,24,1,44.0,0,< 1 Year,Yes,36855.0,152.0,261,0
306409,Female,25,1,36.0,0,< 1 Year,Yes,32606.0,152.0,256,0
3161,Female,33,1,11.0,0,1-2 Year,Yes,2630.0,26.0,41,0
270470,Male,31,1,50.0,1,< 1 Year,No,39520.0,152.0,291,0
236845,Male,41,1,28.0,1,1-2 Year,No,44709.0,26.0,215,0
346384,Female,20,1,15.0,1,< 1 Year,No,64968.0,160.0,213,0
105953,Female,24,1,14.0,1,< 1 Year,No,15472.0,152.0,75,0
298153,Male,23,1,47.0,0,< 1 Year,Yes,30384.0,26.0,189,0
105888,Male,50,1,0.0,0,1-2 Year,No,2630.0,26.0,145,0
160105,Female,21,1,8.0,1,< 1 Year,No,47232.0,160.0,194,0
72132,Female,23,1,11.0,1,< 1 Year,No,25200.0,152.0,259,0
267791,Female,44,1,33.0,0,1-2 Year,Yes,47213.0,26.0,69,0
338985,Female,23,1,8.0,0,< 1 Year,Yes,33140.0,152.0,257,0
133417,Male,24,1,9.0,1,< 1 Year,No,40055.0,152.0,150,0
131511,Female,29,1,33.0,1,< 1 Year,No,36293.0,152.0,36,0
307822,Male,23,1,24.0,1,< 1 Year,No,36506.0,152.0,77,0
146404,Male,51,1,3.0,0,1-2 Year,Yes,25741.0,124.0,183,0
114700,Female,73,1,41.0,0,1-2 Year,Yes,52493.0,136.0,62,0
114405,Female,78,1,18.0,0,1-2 Year,Yes,29609.0,152.0,81,0
366701,Female,61,1,8.0,0,> 2 Years,Yes,49243.0,7.0,235,0
178909,Male,49,1,29.0,0,1-2 Year,Yes,2630.0,156.0,260,0
376032,Male,27,1,28.0,1,< 1 Year,No,35115.0,152.0,172,0
372315,Male,25,1,30.0,1,< 1 Year,No,24111.0,152.0,109,0
329736,Male,31,1,28.0,1,< 1 Year,No,35955.0,152.0,99,0
118437,Female,23,1,8.0,1,< 1 Year,No,28623.0,160.0,42,0
367422,Male,34,1,10.0,1,1-2 Year,Yes,2630.0,26.0,46,0
61988,Female,23,1,8.0,1,< 1 Year,No,2630.0,151.0,189,0
189278,Male,40,1,28.0,0,1-2 Year,Yes,34091.0,124.0,226,1
254375,Male,66,1,28.0,1,1-2 Year,No,2630.0,26.0,155,0
323494,Male,20,1,28.0,0,< 1 Year,Yes,2630.0,157.0,247,0
205605,Female,73,1,8.0,0,1-2 Year,Yes,48586.0,124.0,131,0
74177,Female,40,1,28.0,0,1-2 Year,No,38057.0,26.0,292,0
365718,Male,32,1,14.0,1,< 1 Year,No,25004.0,152.0,232,0
49241,Male,28,1,50.0,0,< 1 Year,Yes,28222.0,152.0,14,0
187866,Female,26,1,35.0,1,< 1 Year,No,30173.0,152.0,206,0
177094,Male,21,1,46.0,1,< 1 Year,No,49499.0,152.0,263,0
232369,Male,26,1,36.0,1,< 1 Year,No,31641.0,152.0,28,0
22649,Female,23,1,8.0,0,< 1 Year,Yes,2630.0,152.0,225,0
211985,Male,25,1,36.0,1,< 1 Year,No,26878.0,152.0,232,0
336550,Male,37,1,35.0,0,1-2 Year,Yes,32893.0,124.0,176,1
160357,Female,26,1,16.0,1,< 1 Year,No,26050.0,152.0,120,0
284790,Female,23,1,41.0,1,< 1 Year,No,32834.0,152.0,261,0
6119,Female,23,1,18.0,0,< 1 Year,Yes,39938.0,154.0,79,0
282061,Male,23,1,15.0,1,< 1 Year,No,29158.0,152.0,49,0
141957,Male,40,1,28.0,1,1-2 Year,No,32473.0,25.0,11,0
15978,Male,65,1,48.0,0,1-2 Year,Yes,2630.0,26.0,122,1
345797,Male,37,1,28.0,0,1-2 Year,Yes,23920.0,26.0,212,1
103642,Male,43,1,15.0,0,1-2 Year,Yes,2630.0,154.0,193,0
226331,Male,22,1,28.0,1,< 1 Year,No,29831.0,153.0,185,0
110612,Female,23,1,3.0,1,< 1 Year,No,24745.0,152.0,180,0
364011,Male,49,1,28.0,1,1-2 Year,Yes,2630.0,158.0,92,0
155179,Female,26,1,28.0,1,< 1 Year,No,47215.0,152.0,218,0
45011,Female,24,1,46.0,1,< 1 Year,No,38395.0,160.0,26,0
117483,Male,42,1,14.0,1,1-2 Year,No,2630.0,26.0,32,0
314279,Female,34,1,29.0,0,1-2 Year,Yes,2630.0,156.0,46,1
132631,Male,52,1,11.0,0,1-2 Year,Yes,32054.0,124.0,282,1
340567,Female,23,1,38.0,1,< 1 Year,No,41079.0,152.0,205,0
82712,Female,31,1,48.0,1,< 1 Year,No,2630.0,152.0,92,0
264627,Female,26,1,15.0,1,< 1 Year,No,30728.0,152.0,223,0
43298,Female,31,1,26.0,0,< 1 Year,Yes,29844.0,26.0,257,0
372132,Male,24,1,10.0,1,< 1 Year,No,29507.0,152.0,294,0
50524,Female,25,1,10.0,0,< 1 Year,Yes,2630.0,152.0,65,0
81114,Male,36,1,9.0,1,1-2 Year,No,19711.0,152.0,116,0
2256,Female,37,1,28.0,0,1-2 Year,Yes,40689.0,26.0,267,1
4277,Female,47,1,28.0,0,1-2 Year,No,45359.0,26.0,285,0
369249,Male,48,1,28.0,0,1-2 Year,No,50340.0,13.0,18,0
34952,Male,60,1,28.0,0,> 2 Years,Yes,36852.0,26.0,64,1
180603,Male,53,1,0.0,0,1-2 Year,Yes,2630.0,21.0,134,0
263395,Male,26,1,37.0,0,< 1 Year,Yes,39888.0,152.0,190,0
36805,Female,23,1,6.0,1,< 1 Year,No,21551.0,152.0,281,0
356421,Male,26,1,17.0,1,< 1 Year,No,23379.0,152.0,243,0
360664,Male,65,1,11.0,1,1-2 Year,No,2630.0,120.0,257,0
54998,Female,55,1,28.0,0,1-2 Year,Yes,39738.0,124.0,130,0
70498,Female,24,1,41.0,1,< 1 Year,No,45352.0,152.0,243,0
285269,Male,61,1,49.0,0,1-2 Year,Yes,33660.0,124.0,155,0
79187,Female,54,1,39.0,0,1-2 Year,Yes,44242.0,124.0,124,0
243174,Female,21,1,29.0,1,< 1 Year,No,38791.0,152.0,30,0
266065,Male,47,1,8.0,0,1-2 Year,Yes,53817.0,26.0,119,0
96118,Male,23,1,28.0,0,< 1 Year,Yes,66415.0,152.0,173,0
335031,Male,28,1,28.0,0,< 1 Year,Yes,32182.0,160.0,262,0
309987,Male,44,1,39.0,0,1-2 Year,Yes,2630.0,26.0,181,0
269651,Male,59,1,28.0,0,> 2 Years,Yes,31842.0,60.0,296,0
214241,Female,23,1,15.0,1,< 1 Year,No,2630.0,151.0,121,0
107685,Male,22,1,12.0,1,< 1 Year,No,26094.0,160.0,193,0
133165,Female,24,1,12.0,0,< 1 Year,No,2630.0,152.0,276,0
378325,Female,39,1,28.0,0,1-2 Year,Yes,42727.0,124.0,128,1
336554,Male,61,1,28.0,0,> 2 Years,Yes,49792.0,122.0,165,0
312914,Female,21,1,30.0,1,< 1 Year,No,23760.0,152.0,162,0
124675,Female,25,1,8.0,0,< 1 Year,Yes,38157.0,152.0,245,0
136105,Male,23,1,2.0,0,1-2 Year,Yes,35459.0,26.0,86,0
380899,Male,44,1,8.0,0,1-2 Year,Yes,24251.0,124.0,94,1
41778,Male,36,1,41.0,0,1-2 Year,Yes,32321.0,26.0,282,1
83388,Male,35,1,28.0,0,1-2 Year,No,39482.0,124.0,159,0
65011,Male,61,1,11.0,1,1-2 Year,No,27193.0,26.0,29,0
324439,Male,48,1,46.0,0,1-2 Year,Yes,29288.0,156.0,183,1
78071,Female,73,1,28.0,0,1-2 Year,Yes,37916.0,26.0,156,0
44730,Male,46,1,3.0,0,1-2 Year,No,2630.0,26.0,82,0
235003,Male,25,1,41.0,0,< 1 Year,Yes,20733.0,152.0,206,0
70801,Male,21,1,47.0,0,< 1 Year,Yes,41443.0,160.0,166,0
130233,Female,23,1,46.0,0,< 1 Year,Yes,31114.0,160.0,98,0
101174,Female,49,1,28.0,1,1-2 Year,No,2630.0,124.0,123,0
340206,Female,30,1,21.0,1,< 1 Year,No,25264.0,152.0,267,0
350079,Female,68,1,28.0,0,1-2 Year,Yes,2630.0,156.0,167,0
119731,Female,41,1,17.0,0,1-2 Year,Yes,36621.0,124.0,195,1
364689,Male,29,1,50.0,1,< 1 Year,No,31238.0,152.0,209,0
93378,Male,48,1,29.0,0,1-2 Year,Yes,37328.0,26.0,257,0
352521,Female,37,1,46.0,1,1-2 Year,No,31695.0,11.0,258,0
205200,Male,27,1,36.0,0,< 1 Year,Yes,2630.0,152.0,121,0
324982,Male,28,1,6.0,1,< 1 Year,No,26622.0,152.0,241,0
157986,Male,22,1,36.0,1,< 1 Year,No,37622.0,152.0,155,0
376678,Male,23,1,11.0,1,< 1 Year,No,27825.0,152.0,193,0
346435,Female,36,1,3.0,0,1-2 Year,Yes,77711.0,124.0,266,1
152807,Male,25,1,15.0,1,< 1 Year,No,45094.0,152.0,154,0
275536,Female,35,1,28.0,0,1-2 Year,Yes,60499.0,125.0,229,0
367288,Female,27,1,18.0,0,< 1 Year,Yes,2630.0,163.0,258,1
76673,Male,44,1,3.0,1,1-2 Year,No,27904.0,124.0,36,0
11883,Female,25,1,15.0,1,< 1 Year,No,29160.0,152.0,237,0
36147,Female,46,1,47.0,0,1-2 Year,Yes,59066.0,124.0,55,0
333785,Male,48,1,0.0,0,1-2 Year,Yes,2630.0,26.0,88,0
153330,Male,75,1,2.0,0,1-2 Year,Yes,38743.0,124.0,276,0
339281,Male,46,1,46.0,0,1-2 Year,Yes,27856.0,163.0,77,1
117004,Female,27,1,11.0,1,< 1 Year,No,25200.0,152.0,98,0
33062,Female,24,1,25.0,1,< 1 Year,No,37364.0,151.0,165,0
211619,Male,43,1,28.0,0,1-2 Year,Yes,35961.0,26.0,113,1
89807,Female,45,1,28.0,1,1-2 Year,No,45005.0,124.0,270,0
97047,Female,46,1,28.0,1,1-2 Year,No,48177.0,3.0,17,0
239011,Male,72,1,28.0,0,1-2 Year,Yes,64218.0,26.0,52,0
81517,Male,54,1,28.0,0,1-2 Year,Yes,40601.0,124.0,64,0
170960,Male,63,1,28.0,0,> 2 Years,Yes,35525.0,26.0,293,0
296806,Female,24,1,26.0,1,< 1 Year,No,39830.0,152.0,127,0
96102,Female,22,1,15.0,1,< 1 Year,No,38538.0,152.0,66,0
174472,Male,50,1,10.0,1,1-2 Year,No,34509.0,154.0,180,0
72858,Male,33,1,6.0,1,< 1 Year,No,20483.0,152.0,207,0
356866,Male,42,1,18.0,0,1-2 Year,Yes,32149.0,26.0,258,1
279115,Male,61,1,38.0,1,1-2 Year,No,2630.0,26.0,194,0
373250,Male,29,1,35.0,1,< 1 Year,Yes,30168.0,152.0,83,0
128204,Male,70,1,28.0,0,1-2 Year,Yes,36512.0,154.0,38,0
4622,Female,25,1,36.0,0,< 1 Year,Yes,28334.0,152.0,80,0
